gene,score
ST3GAL6-AS1,0.0
XIRP2-AS1,0.0
BRWD1-AS1,0.0
ZFX-AS1,0.0
ZNF197-AS1,0.0
ZMYM4-AS1,0.0
ATP11A-AS1,0.0
DOCK9-AS1,0.0
NLGN1-AS1,0.0
CACNA2D3-AS1,0.0
PDZRN3-AS1,0.0
ARHGEF7-AS2,0.0
UBE2Q1-AS1,0.0
LMLN-AS1,0.0
NAV2-AS2,0.0
SYNPR-AS1,0.0
NREP-AS1,0.0
ARHGAP26-AS1,0.0
YEATS2-AS1,0.0
AGBL5-AS1,0.0
SMIM2-IT1,0.0
ZNF385D-AS1,0.0
RPS6KA2-IT1,0.0
SYNJ2-IT1,0.0
TCF7L1-IT1,0.0
TGFA-IT1,0.0
PLCB1-IT1,0.0
LINC01216,0.0
ARHGAP26-IT1,0.0
ERI3-IT1,0.0
NTM-IT,0.0
EPN2-IT1,0.0
LNX1-AS2,0.0
MLIP-IT1,0.0
RNF216-IT1,0.0
HS1BP3-IT1,0.0
ANKRD44-IT1,0.0
AGBL4-IT1,0.0
ARHGEF38-IT1,0.0
LINC01014,0.0
KCNH1-IT1,0.0
KCND3-IT1,0.0
MACC1-AS1,0.0
PLCXD2-AS1,0.0
ZNF630-AS1,0.0
SZT2-AS1,0.0
UBXN7-AS1,0.0
ARHGAP31-AS1,0.0
FRMPD3-AS1,0.0
CADM2-AS2,0.0
SNRK-AS1,0.0
HAO2-IT1,0.0
ATP13A5-AS1,0.0
ALMS1-IT1,0.0
AOAH-IT1,0.0
ATP2B2-IT2,0.0
CACNA1C-IT2,0.0
CACNA1C-IT3,0.0
DSCAM-IT1,0.0
SLC25A12,0.0
EGFR-AS1,0.0
STAG3L2,0.0
MIR5584,0.0
MIR4444-2,0.0
MIR3670-2,0.0
MIR3680-2,0.0
MIR4524B,0.0
MIR5571,0.0
MIR5100,0.0
MIR5572,0.0
MIR548AQ,0.0
MIR548AR,0.0
MIR548AS,0.0
MIR5579,0.0
MIR664B,0.0
MIR5580,0.0
MIR5581,0.0
MIR548AT,0.0
MIR5582,0.0
MIR5583-1,0.0
MIR4436B2,0.0
MIR5197,0.0
MIR5196,0.0
MIR5186,0.0
MIR5088,0.0
MIR5089,0.0
MIR5090,0.0
MIR5091,0.0
MIR5092,0.0
MIR5093,0.0
MIR5094,0.0
MIR5187,0.0
MIR5195,0.0
MIR5188,0.0
MIR5189,0.0
MIR5190,0.0
MIR5191,0.0
MIR5192,0.0
MIR5193,0.0
MIR5194,0.0
MIR5583-2,0.0
MIR5585,0.0
MIR5010,0.0
MIR5586,0.0
MIR5689,0.0
MIR5690,0.0
MIR5691,0.0
MIR5692A1,0.0
MIR5692A2,0.0
MIR4666B,0.0
MIR5693,0.0
MIR5694,0.0
MIR5695,0.0
MIR5696,0.0
MIR5697,0.0
MIR5698,0.0
MIR5699,0.0
MIR5700,0.0
MIR5701-1,0.0
MIR5702,0.0
MIR5703,0.0
MIR5681B,0.0
MIR5688,0.0
MIR5687,0.0
MIR5680,0.0
MIR5587,0.0
MIR548AU,0.0
MIR1295B,0.0
MIR5589,0.0
MIR5590,0.0
MIR5591,0.0
MIR548AV,0.0
MIR5681A,0.0
MIR5692C2,0.0
MIR5682,0.0
MIR548AW,0.0
MIR5683,0.0
MIR5684,0.0
MIR548AX,0.0
MIR5685,0.0
MIR5692C1,0.0
MIR5087,0.0
MIR5009,0.0
UBE2V1,0.0
TSN,0.0
NALCN-AS1,0.0
PHKG1,0.0
HYAL1,0.0
PIGT,0.0
VWC2L-IT1,0.0
LINC00348,0.0
MYO16-AS1,0.0
COA1,0.0
WDR4,0.0
SRP68,0.0
STK31,0.0
LARS2-AS1,0.0
SLC9A9-AS1,0.0
MGST1,0.0
SLC6A9,0.0
LINC00210,0.0
NOL10,0.0
PCCA-AS1,0.0
BLNK,0.0
UGDH-AS1,0.0
TMEM44-AS1,0.0
ZNF32-AS1,0.0
ZNF32-AS2,0.0
PDLIM3,0.0
CRB1,0.0
LINC00578,0.0
LOC100507384,0.0
LOC100128770,0.0
IL4I1,0.0
TARS1,0.0
GRIA1,0.0
VPS13B,0.0
TMEM218,0.0
PACRGL,0.0
MEG9,0.0
SLC4A8,0.0
C20orf27,0.0
PSMD9,0.0
PPM1E,0.0
MIR5008,0.0
IL1R2,0.0
MAPKBP1,0.0
SLC7A8,0.0
OSBPL10-AS1,0.0
PSME3,0.0
ZNF837,0.0
SNX17,0.0
WAKMAR2,0.0
MIR4999,0.0
MIR5000,0.0
MIR5001,0.0
MIR5002,0.0
MIR5003,0.0
MIR5004,0.0
MIR548AO,0.0
MIR5006,0.0
MIR5007,0.0
MIR548AP,0.0
AKNAD1,0.0
IFITM3,0.0
ZNF211,0.0
MAGOH2P,0.0
PPP1R1C,0.0
ACTR6,0.0
EXTL2,0.0
GPM6A,0.0
GLUD1P3,0.0
EPN2-AS1,0.0
COX10-AS1,0.0
GRM5-AS1,0.0
RTN3,0.0
NAV2-AS5,0.0
PSMG1,0.0
ASB16-AS1,0.0
MS4A14,0.0
PTCSC3,0.0
URM1,0.0
ZNF267,0.0
VIPR1-AS1,0.0
UBE2E1-AS1,0.0
TTC3-AS1,0.0
FAM245A,0.0
EDNRA,0.0
KRT8,0.0
ZNF663P,0.0
ALOX15P1,0.0
IRF4,0.0
TMCO5B,0.0
AGBL1-AS1,0.0
DDX11L1,0.0
ACOT2,0.0
CXCL1,0.0
CHD1L,0.0
NKX3-1,0.0
SEMA5B,0.0
SH3BP5-AS1,0.0
LOC100132078,0.0
LOC100129175,0.0
GS1-600G8.3,0.0
VSX1,0.0
ANKRD11,0.0
ZNF85,0.0
PRICKLE2-AS1,0.0
IFT43,0.0
ACSF3,0.0
PSMC3IP,0.0
CLIC5,0.0
ARHGAP22,0.0
DEFB122,0.0
MYO3B,0.0
CLTB,0.0
APOM,0.0
CACNA1C-AS1,0.0
COL25A1,0.0
C11orf45,0.0
ATF2,0.0
NSUN4,0.0
ATF7IP2,0.0
TMCO1,0.0
LINC00992,0.0
DACT1,0.0
CREB3L4,0.0
LINC01146,0.0
PDLIM5,0.0
NBPF11,0.0
LINC00538,0.0
LINC01692,0.0
LOC400684,0.0
C19orf47,0.0
LINC01189,0.0
LINC01242,0.0
RBPMS-AS1,0.0
LINC00260,0.0
LINC00536,0.0
ZRANB2-AS2,0.0
NEGR1-IT1,0.0
EGFLAM-AS4,0.0
KLHL7-DT,0.0
LOC100652999,0.0
LINC00904,0.0
MAPRE2,0.0
NBPF3,0.0
LOC286297,0.0
LINC02297,0.0
CPEB1-AS1,0.0
LOC284581,0.0
MIR646HG,0.0
LOC285762,0.0
LINC01545,0.0
LOC646736,0.0
LOC349160,0.0
MIR137HG,0.0
LINC00907,0.0
NOL8,0.0
CELF2-AS2,0.0
LINC01123,0.0
LINC01951,0.0
LOC550113,0.0
ELOVL1,0.0
LINC01619,0.0
MYPN,0.0
SMARCAD1,0.0
TM4SF1-AS1,0.0
DSG2-AS1,0.0
UBTF,0.0
TSLP,0.0
TPD52L2,0.0
EGFL7,0.0
LOC100129617,0.0
NECTIN3-AS1,0.0
MLLT10P1,0.0
DDX11L10,0.0
KCNIP2-AS1,0.0
LOC100506321,0.0
H2AC2P,0.0
TXLNGY,0.0
ITGB3BP,0.0
SNHG18,0.0
PPIAP46,0.0
SCGB2B3P,0.0
LOC100507373,0.0
ZC4H2,0.0
APH1A,0.0
LMO3,0.0
LINC00229,0.0
CARD8-AS1,0.0
HCP5,0.0
SNAP25-AS1,0.0
RASSF3,0.0
RBM39,0.0
C1orf50,0.0
DCST1-AS1,0.0
GAS6-DT,0.0
SNX29P1,0.0
CTAGE7P,0.0
GAS6-AS1,0.0
HCG23,0.0
HCG25,0.0
ACTR3BP5,0.0
OR7E14P,0.0
OR10V2P,0.0
LOC100652768,0.0
GS1-24F4.2,0.0
UQCRB,0.0
LINC01203,0.0
URI1,0.0
GULP1,0.0
BBS4,0.0
CHL1,0.0
SDF2,0.0
SRA1,0.0
SLC52A2,0.0
VTCN1,0.0
MND1,0.0
VN1R10P,0.0
SMPX,0.0
NDUFAF1,0.0
NABP1,0.0
SCN7A,0.0
RGS5,0.0
NFU1,0.0
BOLA3-AS1,0.0
ENPP2,0.0
THBS3,0.0
SOAT1,0.0
HTT-AS,0.0
PCAT1,0.0
ASPSCR1,0.0
LOC100506124,0.0
CLIP1-AS1,0.0
RBM5-AS1,0.0
HIF1A-AS2,0.0
RCAN3AS,0.0
AKIP1,0.0
ADAMTS7P1,0.0
SNCA-AS1,0.0
FAAHP1,0.0
LOC646626,0.0
LCT-AS1,0.0
LSM1,0.0
GPR78,0.0
NT5C,0.0
ARHGEF25,0.0
LINC00659,0.0
CPB2-AS1,0.0
CHRM3-AS1,0.0
USP12-AS1,0.0
DLEU7-AS1,0.0
RNASEH2B-AS1,0.0
CNTN4-AS1,0.0
CNTN4-AS2,0.0
RBMS3-AS1,0.0
RERG-AS1,0.0
EFCAB6-AS1,0.0
BACH1-IT2,0.0
SHANK2-AS1,0.0
ABCC5-AS1,0.0
POTEH-AS1,0.0
ARHGEF3-AS1,0.0
B4GALT4-AS1,0.0
MAGI1-AS1,0.0
CACNA1C-AS4,0.0
CACNA1C-AS2,0.0
LINC02586,0.0
STK24-AS1,0.0
GRTP1-AS1,0.0
GPC5-AS1,0.0
LINC00278,0.0
NLGN4Y-AS1,0.0
PINK1-AS,0.0
LINC00297,0.0
MED4-AS1,0.0
SOX21-AS1,0.0
ARHGEF7-AS1,0.0
CLYBL-AS1,0.0
DIAPH3-AS2,0.0
CLYBL-AS2,0.0
PCDH9-AS2,0.0
SPATA13-AS1,0.0
CLDN10-AS1,0.0
GPC6-AS1,0.0
GPC6-AS2,0.0
DIAPH3-AS1,0.0
CARS-AS1,0.0
COL4A2-AS1,0.0
ANKRD20A12P,0.0
DLG3-AS1,0.0
NCBP2-AS1,0.0
NDP-AS1,0.0
NHS-AS1,0.0
NUCB1-AS1,0.0
OPA1-AS1,0.0
OXCT1-AS1,0.0
PCDH9-AS3,0.0
PCDH9-AS4,0.0
PCYT1B-AS1,0.0
PHEX-AS1,0.0
PPEF1-AS1,0.0
PRKX-AS1,0.0
RPS6KA2-AS1,0.0
RUVBL1-AS1,0.0
SLC6A1-AS1,0.0
HLTF-AS1,0.0
SYP-AS1,0.0
MYLK-AS2,0.0
MEIS1-AS2,0.0
LINC00903,0.0
ALDH1L1-AS1,0.0
DPYD-AS1,0.0
DPYD-AS2,0.0
EIF1AX-AS1,0.0
LINC01840,0.0
FGF12-AS1,0.0
FGF12-AS2,0.0
MTOR-AS1,0.0
GRM7-AS1,0.0
LPP-AS1,0.0
HCFC1-AS1,0.0
HTR2A-AS1,0.0
KCNAB1-AS2,0.0
KCNAB1-AS1,0.0
KCND3-AS1,0.0
KCNQ5-AS1,0.0
LNX1-AS1,0.0
ROGDI,0.0
DIS3L2,0.0
IDH1-AS1,0.0
MAFIP,0.0
LOC100130744,0.0
ATP2A1-AS1,0.0
SLC25A1,0.0
FAM197Y5,0.0
TSPO,0.0
NEIL1,0.0
GPX2,0.0
STARD7-AS1,0.0
FLJ40288,0.0
PCAT6,0.0
TRIM46,0.0
BRSK2,0.0
MELK,0.0
STPG3,0.0
FAM90A7P,0.0
ANAPC10,0.0
USP39,0.0
NEBL-AS1,0.0
LOC729683,0.0
SSBP1,0.0
LINC00920,0.0
GMDS-DT,0.0
IGSF11-AS1,0.0
LINC01298,0.0
WDR92,0.0
RNA45SN5,0.0
LOC100506100,0.0
RPS16P5,0.0
LOC642366,0.0
TGFB2-AS1,0.0
THRB-AS1,0.0
LOC100130964,0.0
LINC01699,0.0
FGD5-AS1,0.0
FAR2P2,0.0
NIPBL-DT,0.0
FLJ38576,0.0
FAM90A10P,0.0
GDAP1L1,0.0
FAM90A2P,0.0
USP17L9P,0.0
TXNDC12,0.0
LIN28B-AS1,0.0
FN3KRP,0.0
POLD3,0.0
POLD4,0.0
RB1-DT,0.0
LOC649352,0.0
OR4F13P,0.0
XAF1,0.0
UPK1A-AS1,0.0
IDNK,0.0
MCAT,0.0
FAAP20,0.0
CLCN6,0.0
ODAPH,0.0
CTC1,0.0
DIP2A-IT1,0.0
CMPK1,0.0
RNF165,0.0
LINC02499,0.0
IL15RA,0.0
FAM90A27P,0.0
LINC01023,0.0
LOC100131626,0.0
CP,0.0
P2RX4,0.0
LOC100128568,0.0
MTUS2-AS1,0.0
LINC00507,0.0
CLRN1,0.0
ALDH1L1-AS2,0.0
PAF1,0.0
UHRF2,0.0
ASIC1,0.0
NAALADL2-AS3,0.0
LINC00343,0.0
MIR5692B,0.0
MIR5704,0.0
MIR5705,0.0
LOC102031319,0.0
LINC01028,0.0
SLC44A3-AS1,0.0
LINC01100,0.0
ADAMTSL4-AS1,0.0
LINC01987,0.0
ARMC2-AS1,0.0
LINC01080,0.0
LINC01081,0.0
LINC00682,0.0
LINC01206,0.0
ZNF107,0.0
LOC100652931,0.0
CASC17,0.0
CASC6,0.0
LINC02764,0.0
NRG1-IT1,0.0
EPC1,0.0
IDS,0.0
LINC01029,0.0
IL21-AS1,0.0
PSMA6,0.0
RNVU1-6,0.0
RNVU1-19,0.0
RNU6-8,0.0
LILRA6,0.0
VPS29,0.0
SNRNP35,0.0
ATP7A,0.0
OSBPL3,0.0
IFNG-AS1,0.0
LINC00618,0.0
GAB3,0.0
DYRK4,0.0
LINC00877,0.0
HCG14,0.0
LINC00408,0.0
ELMO1-AS1,0.0
LOC283045,0.0
LINC01443,0.0
RNVU1-1,0.0
MDH2,0.0
BCL2L12,0.0
POLR3F,0.0
SYCP1,0.0
BARD1,0.0
ANGPTL4,0.0
EYA3,0.0
NBPF25P,0.0
PTGES3,0.0
BEST3,0.0
DFFB,0.0
SH3YL1,0.0
NME7,0.0
EXOSC2,0.0
SLC66A3,0.0
ZNF385B,0.0
SLC25A17,0.0
TRMU,0.0
IL17RE,0.0
MACROD2-IT1,0.0
MIR381HG,0.0
LOC100289333,0.0
IL1RL1,0.0
LOC149684,0.0
LOC339539,0.0
TMEM132D-AS1,0.0
TUSC8,0.0
LINC01344,0.0
LINC01529,0.0
NFIA-AS1,0.0
C2-AS1,0.0
ITGB7,0.0
LOC100506142,0.0
VASH1-AS1,0.0
CCDC144NL-AS1,0.0
XXYLT1-AS1,0.0
SRGAP2-AS1,0.0
DISC1FP1,0.0
RNU6-7,0.0
RNVU1-3,0.0
PDLIM7,0.0
CYP3A43,0.0
PPFIA3,0.0
LINC00690,0.0
NPTN-IT1,0.0
CD160,0.0
LINC00676,0.0
ZNF350-AS1,0.0
CASC9,0.0
TAT-AS1,0.0
EDNRB-AS1,0.0
LOC100506258,0.0
SP2-AS1,0.0
LINC01082,0.0
LOC100506606,0.0
LINC02408,0.0
LOC100507283,0.0
DLGAP2-AS1,0.0
ZNRD1,0.0
LINC00539,0.0
FRY-AS1,0.0
FTO-IT1,0.0
EMC3-AS1,0.0
DOCK4-AS1,0.0
LINC00540,0.0
LINC00316,0.0
INTS6-AS1,0.0
LINC00545,0.0
LINC00276,0.0
SNRPD3,0.0
RAB23,0.0
FBXL4,0.0
LOC729218,0.0
ANTXRLP1,0.0
CCNYL2,0.0
LINC00587,0.0
FLJ31356,0.0
SREBF2,0.0
LINC02584,0.0
GORASP1,0.0
RAD51C,0.0
RNU6-9,0.0
SURF6,0.0
CNEP1R1,0.0
TMPRSS11BNL,0.0
CCDC84,0.0
NCAPG2,0.0
LINC00945,0.0
LINC00380,0.0
LINC00367,0.0
LINC00397,0.0
LINC00993,0.0
LINC01030,0.0
LINC00644,0.0
SMIM2-AS1,0.0
TMEM150B,0.0
RNVU1-4,0.0
RNVU1-14,0.0
RNVU1-15,0.0
RNVU1-17,0.0
FAM25BP,0.0
UBE2C,0.0
DYNLRB1,0.0
PMP22,0.0
STKLD1,0.0
VPS45,0.0
NUDT4P2,0.0
GFM2,0.0
LOC100101148,0.0
KLK8,0.0
TMED1,0.0
MLPH,0.0
MEF2C-AS1,0.0
FASTKD1,0.0
ARFGAP1,0.0
ATG4D,0.0
FBXO17,0.0
SMARCA5-AS1,0.0
SORCS3-AS1,0.0
DGUOK-AS1,0.0
FAM71F1,0.0
IQUB,0.0
SLC2A11,0.0
LINC02214,0.0
LINC02106,0.0
LINC02180,0.0
LOC100505942,0.0
LOC101928035,0.0
LOC102467080,0.0
LINC01229,0.0
LOC102467081,0.0
LINC01948,0.0
LINC01227,0.0
LOC101928682,0.0
LOC101928505,0.0
LINC02115,0.0
LINC01950,0.0
LINC02200,0.0
LOC102467216,0.0
LOC102467217,0.0
RABGEF1,0.0
LOC100506790,0.0
LINC02368,0.0
LINC02369,0.0
LOC100506406,0.0
LINC01672,0.0
LINC01647,0.0
LINC02150,0.0
LOC101928370,0.0
SLC35D2,0.0
LINC02064,0.0
ST6GALNAC6,0.0
LINC01265,0.0
LINC02405,0.0
LINC02104,0.0
LINC00603,0.0
LINC02470,0.0
LOC101926960,0.0
GLIPR2,0.0
FLJ32255,0.0
LINC01204,0.0
LOC101929172,0.0
LINC02147,0.0
ZXDC,0.0
LINC02215,0.0
LINC02039,0.0
FBXL13,0.0
LOC102546229,0.0
LINC01843,0.0
C5orf66-AS1,0.0
PSD2-AS1,0.0
LOC101926905,0.0
LOC102546294,0.0
CARMN,0.0
NDST1-AS1,0.0
LINC02143,0.0
LOC102546299,0.0
MIR5588,0.0
MIR5739,0.0
MIR5787,0.0
MIR1199,0.0
MIR6068,0.0
LOC101927488,0.0
TPD52,0.0
LINC01340,0.0
LOC102503427,0.0
LOC102467226,0.0
LINC02229,0.0
LINC02219,0.0
LOC101929217,0.0
LOC101929528,0.0
LINC01111,0.0
LINC02056,0.0
LINC01335,0.0
LOC731157,0.0
LINC01333,0.0
LOC101929154,0.0
RASGRF2-AS1,0.0
LINC01338,0.0
LINC02059,0.0
LOC101929380,0.0
LINC02060,0.0
LINC02114,0.0
LINC01017,0.0
LINC01377,0.0
LOC100506858,0.0
FAM234A,0.0
NUBP2,0.0
SCHLAP1,0.0
THOC7-AS1,0.0
CTBP1-AS,0.0
CISTR,0.0
DAB1-AS1,0.0
GCOM1,0.0
TAF1,0.0
SLAMF1,0.0
ATG5,0.0
C12orf43,0.0
RERGL,0.0
C11orf98,0.0
LYRM4,0.0
LINC02091,0.0
DACT2,0.0
HACL1,0.0
TAMM41,0.0
COMMD4,0.0
FAM92A,0.0
ATG9A,0.0
ZFAND4,0.0
MDH1B,0.0
CCAR1,0.0
NUDT13,0.0
GMPR2,0.0
NAPB,0.0
RALGAPA1P1,0.0
NEDD4,0.0
FBXW7-AS1,0.0
CAST,0.0
LOC100422212,0.0
CRELD2,0.0
OPALIN,0.0
POLM,0.0
SERHL2,0.0
C1QTNF9B,0.0
PRM2,0.0
PPIL6,0.0
PHF19,0.0
GARNL3,0.0
CLYBL,0.0
SPATA13,0.0
NTMT1,0.0
PTTG1IP,0.0
EXD3,0.0
CBWD5,0.0
LINC02116,0.0
OCIAD2,0.0
CRB2,0.0
TTLL13P,0.0
MYOCD-AS1,0.0
LOC100128006,0.0
LINC02208,0.0
TRMT10B,0.0
HRAT5,0.0
TEX30,0.0
UFM1,0.0
RNF217,0.0
CENPW,0.0
TMEM217,0.0
HTR4,0.0
TBC1D32,0.0
TMEM14B,0.0
NUP43,0.0
FAM214A,0.0
PARP11,0.0
C6orf201,0.0
SPIDR,0.0
CLPSL2,0.0
CCDC115,0.0
NUMA1,0.0
KCTD20,0.0
RNPS1,0.0
ZDHHC20,0.0
RGS20,0.0
LINC02583,0.0
EBPL,0.0
MIR5706,0.0
BMS1P18,0.0
NSA2,0.0
LOC441081,0.0
DEFA8P,0.0
DEFA9P,0.0
TMEM134,0.0
HSP90AB4P,0.0
SLC2A8,0.0
SPINK2,0.0
DEFA11P,0.0
ACTN1-AS1,0.0
CWC25,0.0
TMEM9B-AS1,0.0
SNX4,0.0
LINC00595,0.0
PFKFB1,0.0
LINC00601,0.0
LINC00609,0.0
MGC34796,0.0
SEMA4F,0.0
DLGAP2,0.0
SEL1L2,0.0
HAUS7,0.0
ATF7,0.0
LINC02724,0.0
LINC01993,0.0
LIPE-AS1,0.0
HRK,0.0
DENND4C,0.0
MCM2,0.0
ZNF818P,0.0
HSP90B2P,0.0
LRRC2-AS1,0.0
ALG1L9P,0.0
ZNF138,0.0
CNOT9,0.0
SSX9P,0.0
FAM90A25P,0.0
TMEM220-AS1,0.0
BMS1P17,0.0
TRO,0.0
MED21,0.0
STXBP2,0.0
RABGGTB,0.0
DNLZ,0.0
ABHD10,0.0
IPO11-LRRC70,0.0
SLC1A6,0.0
MMP19,0.0
PDCD6,0.0
PAQR6,0.0
NOB1,0.0
MAZ,0.0
TMEM231,0.0
CALU,0.0
ATRNL1,0.0
STMN3,0.0
LRRC9,0.0
C1orf141,0.0
LOC101059948,0.0
RAB4A,0.0
AXDND1,0.0
RGS7BP,0.0
EXTL3,0.0
TWF1,0.0
TPTE2,0.0
KHDRBS1,0.0
HIGD1B,0.0
LOC100287072,0.0
ONECUT1,0.0
LOC100506403,0.0
MOK,0.0
SPATA33,0.0
PIK3R2,0.0
SEC11A,0.0
LRRC6,0.0
SNX22,0.0
SHANK2-AS3,0.0
CEP76,0.0
DEFB119,0.0
PGR-AS1,0.0
GABRB3,0.0
JAM2,0.0
COL18A1-AS2,0.0
IL11RA,0.0
HCG17,0.0
NBAS,0.0
GATAD1,0.0
SNAPIN,0.0
EIF6,0.0
SLIRP,0.0
FAM221B,0.0
DYDC2,0.0
RAD23A,0.0
MKKS,0.0
DOLPP1,0.0
TMEM254,0.0
MMD2,0.0
ENKUR,0.0
GLIPR1L2,0.0
PPP4R1,0.0
ZNF33BP1,0.0
MGC32805,0.0
MRPS2,0.0
MIR5707,0.0
MIR5708,0.0
MIR5701-2,0.0
HDAC8,0.0
FALEC,0.0
F7,0.0
LINC00359,0.0
LINC00551,0.0
LINC00534,0.0
IPO4,0.0
MICOS10P1,0.0
LINC00462,0.0
PRC1-AS1,0.0
DDX11L5,0.0
LINC00499,0.0
FBXW10,0.0
PTK7,0.0
DUS4L,0.0
PGR,0.0
LMO1,0.0
SERAC1,0.0
TRAPPC3,0.0
ZNF551,0.0
ITGA2,0.0
NHLRC3,0.0
PSD,0.0
SERPINB1,0.0
NNT-AS1,0.0
EPGN,0.0
CRLF3,0.0
AKR1E2,0.0
KTN1,0.0
CDH19,0.0
NEDD9,0.0
CFAP221,0.0
HPS4,0.0
MAX,0.0
GNPDA2,0.0
MPC1,0.0
PHLDA3,0.0
MDK,0.0
CDK2AP1,0.0
PTCHD1-AS,0.0
PRSS21,0.0
RPL18,0.0
TIMM23,0.0
SPRED3,0.0
OTX2,0.0
NET1,0.0
HCN3,0.0
DEDD2,0.0
FMC1,0.0
MCU,0.0
NRM,0.0
TMEM165,0.0
STRIP1,0.0
TFAM,0.0
DHX30,0.0
SDHD,0.0
LOC440311,0.0
PAPPA-AS1,0.0
RIPPLY2,0.0
RUNX2,0.0
LINC00337,0.0
NEXN-AS1,0.0
FAM87B,0.0
FAM87A,0.0
LINC01556,0.0
SSBP3-AS1,0.0
FER1L6-AS2,0.0
LUCAT1,0.0
ZNF229,0.0
LIFR-AS1,0.0
TMEM75,0.0
CDRT8,0.0
NBPF18P,0.0
TSPEAR-AS1,0.0
ARL13A,0.0
AMN1,0.0
MPHOSPH9,0.0
ARL6IP4,0.0
LOC101559451,0.0
NKAPD1,0.0
LOC100996349,0.0
C11orf49,0.0
DMC1,0.0
RUFY2,0.0
RUSC1,0.0
ZNF189,0.0
RWDD3,0.0
ARL6,0.0
TADA3,0.0
E2F6,0.0
GIGYF2,0.0
LOC101593348,0.0
UBE2F,0.0
LILRA1,0.0
SLC6A6,0.0
NKX2-1-AS1,0.0
LINC00322,0.0
PGAM1P5,0.0
LINC00269,0.0
LOC100288162,0.0
LOC100288866,0.0
LINC02478,0.0
CHRM3-AS2,0.0
LRIG2-DT,0.0
FLG-AS1,0.0
NUP54,0.0
BLACAT1,0.0
ITPKB-IT1,0.0
SIX3-AS1,0.0
CCDC37-DT,0.0
LINC00581,0.0
LINC01127,0.0
CAPN10-DT,0.0
LINC01664,0.0
LOC100996385,0.0
NFXL1,0.0
SMIM10L2B-AS1,0.0
LINC02324,0.0
CH17-340M24.3,0.0
PTENP1-AS,0.0
STAG3L5P,0.0
PVRIG2P,0.0
PDK1,0.0
LOC100506076,0.0
LINC00342,0.0
LINC02370,0.0
SOX9-AS1,0.0
LINC01356,0.0
LINC01311,0.0
LINC00491,0.0
FMOD,0.0
CYP4F62P,0.0
LINC00613,0.0
ECI2-DT,0.0
CAND1.11,0.0
MDGA2,0.0
LRRC20,0.0
NBPF13P,0.0
KCNN2,0.0
LOC101448202,0.0
GCDH,0.0
ACTR3,0.0
SIGLECL1,0.0
CEACAM3,0.0
WDR72,0.0
CNIH4,0.0
SIGLEC7,0.0
TM7SF2,0.0
SNORA11E,0.0
SNORD124,0.0
SNORD121B,0.0
MFF-DT,0.0
POTEB2,0.0
POTEB,0.0
PYCARD-AS1,0.0
NBPF8,0.0
LINC00681,0.0
CACNG6,0.0
ZNF678,0.0
HOXB-AS1,0.0
RPS14P3,0.0
LOC100128885,0.0
MTHFD2P1,0.0
C4orf46,0.0
LOC101241902,0.0
LOC643711,0.0
C11orf74,0.0
LOC729930,0.0
RPS18P9,0.0
KLK15,0.0
DNA2,0.0
LINC02067,0.0
MFF,0.0
LOC392452,0.0
CCDC12,0.0
NAMA,0.0
GAGE1,0.0
SNORD21,0.0
EZR-AS1,0.0
CDC42P3,0.0
GATA6-AS1,0.0
EGFLAM-AS2,0.0
CERNA1,0.0
LOC100506639,0.0
SPATA8-AS1,0.0
FLJ31104,0.0
LINC02256,0.0
TRIM52-AS1,0.0
GDNF-AS1,0.0
ROPN1L-AS1,0.0
SRGAP3-AS3,0.0
LOC100996325,0.0
RBFADN,0.0
TRAM2-AS1,0.0
ZNF192P1,0.0
LINC01544,0.0
SACS-AS1,0.0
LOC727751,0.0
NR2F2-AS1,0.0
CIB1,0.0
LAMTOR5-AS1,0.0
OSGEPL1-AS1,0.0
OGFR-AS1,0.0
YTHDF3,0.0
ZNF317,0.0
LYST,0.0
YTHDF3-AS1,0.0
DLGAP1-AS4,0.0
LINC00871,0.0
MALINC1,0.0
MAGEA8-AS1,0.0
FANK1-AS1,0.0
UCHL1-AS1,0.0
XXYLT1-AS2,0.0
RMDN2-AS1,0.0
STPG2-AS1,0.0
LINC00911,0.0
STAG3L4,0.0
STAG3L1,0.0
EPHA5-AS1,0.0
MIR3926-2,0.0
MIR3914-1,0.0
MIR3915,0.0
MIR3914-2,0.0
MIR3916,0.0
MIR3917,0.0
MIR3918,0.0
MIR3919,0.0
MIR3150B,0.0
MIR3920,0.0
MIR3921,0.0
MIR3922,0.0
MIR3923,0.0
MIR3910-2,0.0
MIR3924,0.0
MIR3925,0.0
MIR3926-1,0.0
MIR3927,0.0
MIR3913-2,0.0
MIR3913-1,0.0
MIR3912,0.0
MIR3713,0.0
MIR3685,0.0
MIR3686,0.0
MIR3688-1,0.0
MIR3689A,0.0
MIR3690,0.0
MIR3691,0.0
MIR3692,0.0
MIR3714,0.0
MIR3911,0.0
MIR3180-4,0.0
MIR3180-5,0.0
MIR3907,0.0
MIR3689B,0.0
MIR3908,0.0
MIR3909,0.0
MIR3910-1,0.0
MIR676,0.0
MIR3928,0.0
MIR3683,0.0
MIR3929,0.0
MRPL49,0.0
NFS1,0.0
DCTN5,0.0
MRPL10,0.0
TMEM222,0.0
LEMD1,0.0
AA06,0.0
LINC01549,0.0
CAHM,0.0
HHIP-AS1,0.0
LINC01578,0.0
GAS5-AS1,0.0
MRPS14,0.0
UCHL5,0.0
SLX1A-SULT1A3,0.0
